SBFlux_f1_Mean,SBFlux_f1_Std,SBFlux_f2_Mean,SBFlux_f2_Std,SBFlux_f3_Mean,SBFlux_f3_Std,SBFlux_f4_Mean,SBFlux_f4_Std,SBFlux_f5_Mean,SBFlux_f5_Std,SBFlux_f6_Mean,SBFlux_f6_Std,SBFlux_f7_Mean,SBFlux_f7_Std,SBFlux_f8_Mean,SBFlux_f8_Std,SBFlux_f9_Mean,SBFlux_f9_Std,SBFlux_f10_Mean,SBFlux_f10_Std,SBEntropy_f1_Mean,SBEntropy_f1_Std,SBEntropy_f2_Mean,SBEntropy_f2_Std,SBEntropy_f3_Mean,SBEntropy_f3_Std,SBEntropy_f4_Mean,SBEntropy_f4_Std,SBEntropy_f5_Mean,SBEntropy_f5_Std,SBEntropy_f6_Mean,SBEntropy_f6_Std,SBEntropy_f7_Mean,SBEntropy_f7_Std,SBEntropy_f8_Mean,SBEntropy_f8_Std,SBEntropy_f9_Mean,SBEntropy_f9_Std,SBEntropy_f10_Mean,SBEntropy_f10_Std,SBZCR_f1_Mean,SBZCR_f1_Std,SBZCR_f2_Mean,SBZCR_f2_Std,SBZCR_f3_Mean,SBZCR_f3_Std,SBZCR_f4_Mean,SBZCR_f4_Std,SBZCR_f5_Mean,SBZCR_f5_Std,SBZCR_f6_Mean,SBZCR_f6_Std,SBZCR_f7_Mean,SBZCR_f7_Std,SBZCR_f8_Mean,SBZCR_f8_Std,SBZCR_f9_Mean,SBZCR_f9_Std,SBZCR_f10_Mean,SBZCR_f10_Std,SBKurtosis_f1_Mean,SBKurtosis_f1_Std,SBKurtosis_f2_Mean,SBKurtosis_f2_Std,SBKurtosis_f3_Mean,SBKurtosis_f3_Std,SBKurtosis_f4_Mean,SBKurtosis_f4_Std,SBKurtosis_f5_Mean,SBKurtosis_f5_Std,SBKurtosis_f6_Mean,SBKurtosis_f6_Std,SBKurtosis_f7_Mean,SBKurtosis_f7_Std,SBKurtosis_f8_Mean,SBKurtosis_f8_Std,SBKurtosis_f9_Mean,SBKurtosis_f9_Std,SBKurtosis_f10_Mean,SBKurtosis_f10_Std,SBSkewnessn_f1_Mean,SBSkewnessn_f1_Std,SBSkewnessn_f2_Mean,SBSkewnessn_f2_Std,SBSkewnessn_f3_Mean,SBSkewnessn_f3_Std,SBSkewnessn_f4_Mean,SBSkewnessn_f4_Std,SBSkewnessn_f5_Mean,SBSkewnessn_f5_Std,SBSkewnessn_f6_Mean,SBSkewnessn_f6_Std,SBSkewnessn_f7_Mean,SBSkewnessn_f7_Std,SBSkewnessn_f8_Mean,SBSkewnessn_f8_Std,SBSkewnessn_f9_Mean,SBSkewnessn_f9_Std,SBSkewnessn_f10_Mean,SBSkewnessn_f10_Std,Class
-0.277809,0.269744,0.647848,1.209581,0.181441,0.535216,1.410095,1.630748,1.071249,1.733341,0.094994,0.727199,-0.367507,0.087184,-0.614057,-0.503972,-0.609056,-0.30038,0.671414,0.443974,0.009413,1.067205,-1.09519,0.007229,-0.834543,0.129197,-1.387086,0.140129,-1.552443,0.532844,-1.178654,0.34713,-0.979445,0.079446,-0.939973,0.769856,-0.531292,0.018758,-0.852501,-0.680056,0.453736,-0.082127,-0.599355,-0.67088,-0.24428,-0.431138,0.39326,-0.047578,-0.746052,0.309068,0.877042,0.035303,0.150914,-0.162029,-0.5535,-0.494442,-0.835605,0.590381,-0.888173,-0.783356,0.264012,0.246337,1.729289,2.419553,0.706845,0.564634,1.012501,0.445063,0.401413,0.331063,0.477399,0.427908,0.087476,-0.286287,-0.538591,-0.343084,-1.025422,0.278764,1.281611,0.556235,0.449507,0.595864,1.581833,1.83507,0.815075,0.582581,1.173245,0.524232,0.584843,0.309286,0.577697,0.222627,0.085465,-0.582185,-0.423054,-0.09213,0.672009,-0.366317,1.166122,-0.406159,Country
-0.374919,-0.537839,1.088653,0.438981,0.620777,0.182338,2.092183,1.8066,1.597334,1.191541,1.39599,1.192973,1.376613,1.669182,0.831967,0.838564,0.34728,0.323011,1.470111,0.836584,0.852409,-0.461174,-0.360291,-0.570236,0.423128,-0.269919,0.146538,-0.156944,0.197386,-0.843205,-0.024824,-0.375611,0.07538,0.049592,-0.061859,0.59728,-0.509235,0.340592,0.280564,-0.593727,1.077087,0.396256,-0.378087,-0.188388,-0.122769,-0.150422,0.302146,1.128112,-0.159313,-0.340155,0.031362,-0.30518,0.092841,-0.681204,0.083403,-0.513222,0.347194,-0.992334,-0.22684,-0.389379,-0.546951,-0.5175,0.00016,-0.311363,-0.225496,-0.513419,0.322643,-0.186911,0.403153,0.011201,0.600575,0.188504,0.864824,-0.091446,0.306343,-0.437105,0.475092,1.246076,0.252281,-0.065611,-0.657671,-0.646056,0.133269,-0.319003,-0.12708,-0.405353,0.386456,-0.049322,0.423301,0.034119,0.632358,-0.25834,0.797791,-0.886438,0.40734,-0.069622,-0.473076,0.356717,0.304422,-0.329766,Country
-0.085529,-0.28185,0.691512,1.32693,1.389343,0.697796,0.317638,0.091673,-0.166944,-0.179301,0.314561,0.402962,-0.165987,0.475653,-0.263163,0.142606,-0.106159,-0.05202,0.232352,0.586311,-0.041354,-0.591516,-0.59184,-0.19206,-0.47903,-0.31309,0.141885,0.414318,0.616818,0.066306,0.219211,0.605706,0.582926,0.526565,1.668735,-0.65408,1.16485,-0.609322,0.017647,1.354567,-0.522301,-0.403023,-0.162438,0.100532,0.173748,0.356406,0.345289,2.48412,0.046354,-0.353441,-1.168502,-0.103222,-0.923943,-0.00174,0.91647,0.299932,0.378364,0.035814,-0.042416,0.854403,-0.396332,-0.407248,-0.066937,-0.196033,0.142942,0.001562,-0.189766,-0.301757,-0.391633,-0.39471,-0.180105,0.046815,-0.573654,0.142378,-0.839952,0.762214,-0.391603,-0.258882,-0.534462,1.323902,-0.230318,-0.396748,0.170413,0.006044,0.34549,0.270698,-0.035653,-0.114334,-0.283845,-0.090265,-0.131558,0.627631,-0.556415,0.81267,-1.186609,0.663502,-0.476318,-0.55197,-0.456234,1.674208,Disco
-0.30764,-0.434471,0.009041,-0.256636,0.161694,-0.422885,-0.09199,-0.493648,0.232853,0.325737,2.731447,3.213644,2.442316,2.654387,1.701918,1.174573,1.400015,0.654353,0.249924,-0.100245,1.182659,-1.134999,0.576617,-1.165212,0.994742,-0.824305,1.599423,-0.568922,1.390143,0.003434,0.077144,0.498009,-0.427457,0.500594,-0.415999,0.504165,0.790487,-0.711898,1.737525,-0.379443,0.548539,-0.368813,-0.382438,-0.57359,-0.322549,-0.460155,0.199676,-0.293945,0.941054,-0.451485,1.449843,-0.467294,-0.344126,0.190403,0.583338,-0.197245,0.805973,-1.005403,1.70553,0.707762,-0.733793,-0.62721,-1.098446,-0.915609,-1.14239,-0.909113,-1.402411,-0.976778,-1.585049,-1.145253,-0.837269,-0.741174,-0.146104,-0.441478,1.117118,0.005909,0.642457,-0.347986,-1.255236,0.125575,-1.02854,-0.858497,-1.208203,-1.345534,-1.227599,-1.135844,-1.623607,-1.183275,-1.762729,-1.181701,-0.693864,-0.442611,0.275401,-0.679898,1.249927,0.010466,0.049985,-0.288043,-1.311815,1.122036,Disco
-0.666331,-0.282601,0.473734,0.171524,0.135253,-0.368736,0.256732,0.153304,0.53534,0.052725,0.199476,-0.265843,0.265772,-0.240772,0.262316,0.060987,1.508408,0.576884,0.652785,0.320979,2.172541,-0.541285,-0.641789,-0.953161,0.517372,-0.758021,0.704354,-0.852919,0.507968,-0.360579,0.771886,-0.950398,0.769718,-0.590285,1.108915,-0.580171,0.842185,-0.460335,1.516772,-0.338518,3.89408,3.055434,-0.475713,-0.620735,-0.239446,-0.323136,-0.151302,-0.362064,0.024285,-0.196675,1.552242,-0.326297,0.751416,-0.218855,1.482356,-0.294053,1.372375,-1.011426,2.447937,1.74803,-0.851121,-0.654324,-0.733502,-0.790654,-1.230582,-0.989341,-1.281468,-0.907373,-1.465193,-1.126829,-1.966766,-1.76422,-1.479671,-1.577934,-0.6576,-1.315588,0.572487,-1.112135,-1.962359,-2.201881,-1.436356,-0.798969,-0.513015,-1.1169,-1.257993,-1.28046,-1.334736,-1.057197,-1.468733,-1.133323,-1.934242,-1.699628,-1.117868,-0.628748,-0.799279,-1.174459,-0.622072,-0.761363,-2.230086,-0.252318,Disco
0.185016,-0.473303,0.199367,-0.484178,1.855058,1.090057,-0.048726,-0.597828,-0.305884,-0.498612,0.265966,-0.098627,1.090114,1.047274,1.480846,1.224849,1.532049,1.49054,1.103242,0.57592,0.062288,-0.974724,-0.135403,-1.061932,-0.248994,-0.847098,1.334539,-0.54465,1.65886,0.215268,0.999827,0.350227,0.62722,-0.267413,0.354777,-0.507081,0.284677,-0.213213,0.830766,1.518919,-0.641337,-0.880859,-0.718918,-0.719446,-0.243104,-0.201498,-0.298753,-0.182069,0.454048,-0.385782,1.71722,-0.223175,0.958347,-1.066611,0.741993,-0.144663,0.569612,-0.709878,0.556387,0.857436,-0.626762,-0.642627,-0.876394,-0.881181,-0.666706,-0.834802,-1.450485,-1.030361,-1.782444,-1.219997,-1.401227,-1.019531,-0.239182,0.322734,0.6796,0.132382,0.846046,0.517444,-1.035086,0.02074,-0.706814,-0.960456,-0.849553,-1.282894,-0.51936,-1.100889,-1.701419,-1.370349,-2.091573,-1.191627,-1.500935,-0.245312,-0.283182,0.810636,0.621971,0.290196,0.102551,0.812227,-1.025244,1.080735,Disco
-0.046033,-0.388514,-0.475544,-0.685997,-0.359576,-0.798756,-0.590509,-0.437224,0.097141,0.266654,0.422962,0.330786,-0.158803,0.059716,-0.061229,-0.303365,0.452685,0.122533,-0.322928,0.153987,-0.373775,-0.456358,-0.22776,-0.808034,0.341584,-0.744026,1.003499,0.027347,0.345264,-0.095178,0.021118,-0.314279,0.22342,-0.294592,0.235129,-0.655719,1.104613,-0.934378,1.699034,-0.510804,0.523462,-0.4278,0.305389,-0.167673,-0.001661,-0.268924,-0.296377,-0.218802,0.135347,-0.257441,-0.039634,-0.636718,-0.032099,0.143279,0.959634,-0.090526,1.167683,-0.966938,2.283822,1.629915,-0.499117,-0.555501,-0.762648,-0.772485,-0.910233,-0.814612,-1.230803,-0.772723,-0.999897,-0.817089,-0.793874,-0.584559,-0.857964,-1.136003,0.252239,-1.094057,0.173532,-1.049607,-1.684591,-1.045019,-0.324017,-0.776442,-0.543311,-1.057155,-0.783204,-0.975771,-1.303255,-0.726612,-0.893304,-0.607136,-0.620186,-0.123535,-0.37693,-0.659047,0.226225,-0.876865,-0.406365,-0.89006,-1.837339,0.603532,Disco
0.010548,-0.158231,0.353706,-0.392326,1.261099,0.192553,0.459497,-0.279618,0.861603,0.340755,1.869576,1.721839,2.196297,1.755015,1.461977,1.060102,0.900204,0.552641,1.031401,0.432421,0.841629,-0.675201,0.046784,-1.198192,0.086665,-0.798366,0.974593,-0.618039,0.602854,-0.688156,0.0913,-0.261893,0.0588,-0.273712,-0.743288,0.6356,0.907459,-0.240119,1.103513,-0.273421,0.281693,0.013697,-0.470818,-0.355438,-0.103314,0.133978,-0.119918,-0.158263,0.825462,-0.594852,-0.329535,-0.405108,1.494032,0.621274,-0.524228,-0.304141,0.73679,-0.82528,0.706075,0.293143,-0.613561,-0.567861,-0.565368,-0.761757,-0.493424,-0.619957,-0.931278,-0.799866,-0.702244,-0.887656,-0.176478,-0.516668,0.491425,-0.296166,0.766011,0.126791,0.231908,-0.191737,-0.897898,-0.478294,-0.741438,-0.720677,-0.434339,-1.076379,-0.361532,-0.756789,-0.942961,-0.907924,-0.593377,-0.968297,-0.035765,-0.450223,0.522871,-0.833836,1.148781,-0.044566,-0.499673,-0.338626,-0.809554,0.17457,Disco
-0.112388,0.007999,0.07493,-0.461277,0.874991,0.711802,0.962275,0.146729,0.414759,-0.634091,1.781742,0.060683,1.555963,0.114335,2.179186,0.498877,0.798593,0.13565,0.863282,0.199381,0.997176,-0.646305,0.429473,-1.274651,0.057156,-1.137078,0.748077,-0.408495,0.883949,-1.294613,0.287256,-1.116761,0.603871,-1.34509,-0.7976,-0.554048,0.697627,-0.649203,1.456483,-0.883421,0.737461,0.499496,-0.374189,-0.477499,-0.202926,0.056369,-0.556628,-0.295043,0.435605,-0.539272,0.422429,-0.68771,1.064739,-0.484609,-0.243079,-1.094784,0.670073,-1.113947,0.722256,-0.254706,-0.653158,-0.605865,-0.8168,-0.858046,-0.473571,-0.881275,-0.886717,-0.801102,-0.873463,-1.02992,0.305467,-0.596515,0.824044,-0.630642,1.950854,0.199469,0.474023,-0.677483,-0.960225,-1.114072,-0.883646,-0.873066,-0.817597,-1.289919,-0.338811,-1.306031,-0.884225,-1.00689,-0.847223,-1.325783,0.395171,-0.868001,0.682124,-1.22986,2.112797,-0.514464,-0.317228,-0.712077,-0.855554,-0.573816,Disco
-0.339054,0.105995,-0.12804,0.232072,0.263847,-0.096964,-0.087969,-0.029307,-0.217676,-0.256242,0.353902,0.349497,0.569505,0.214173,1.335467,2.273233,0.687152,0.752191,0.386932,0.859755,0.153274,-0.751635,-0.497113,-1.142249,0.572281,-1.123813,0.837758,0.392334,1.084485,1.08556,0.560171,0.247347,0.538729,-0.714878,0.038918,0.241751,1.178513,-0.646939,1.298881,-0.138047,0.193521,-0.243319,-0.150382,-0.396951,-0.756908,-0.49215,0.034996,-0.342483,0.230913,-0.382486,0.722047,-0.934234,0.30855,-0.038573,0.559092,-0.339484,0.771428,-0.726883,0.710652,0.538065,-0.648701,-0.584275,-0.708836,-0.688185,-1.19946,-1.023348,-1.307996,-0.919441,-1.398645,-0.853174,-0.85103,-0.389213,0.324366,-0.433937,1.060012,0.203817,0.043637,-0.651034,-1.100985,0.132831,-0.791492,-0.791661,-0.550944,-0.96731,-1.294057,-1.437627,-1.468537,-1.00636,-1.571968,-0.428105,-0.821385,0.448738,0.30976,-0.734912,1.027911,0.137168,-0.337415,-0.683486,-1.083424,0.955999,Disco
0.717091,-0.090448,0.169725,-0.40069,0.216595,-0.328742,0.254958,0.200742,0.182004,-0.23391,1.673324,1.82508,2.694777,3.075759,1.47654,1.200083,0.605149,0.273603,0.580801,0.925308,-0.46236,-0.704459,-0.133033,-1.157199,0.634919,-0.870165,1.33064,0.318454,0.991881,-0.480062,0.320644,-0.263957,-0.179448,-0.228499,-0.330846,0.185864,0.693603,-0.187525,1.27072,-0.400115,0.234914,-0.475907,0.18637,-0.248197,0.033825,-0.098679,0.202842,-0.192531,-0.090897,-0.20686,0.812417,-0.376875,0.427362,-0.678326,0.114936,-0.134989,0.59237,-1.076304,0.94877,0.264237,-0.261806,-0.406759,-0.497718,-0.737049,-0.726893,-0.794896,-1.022139,-0.770753,-1.03008,-1.079433,-0.112539,-0.500465,1.066752,1.020921,0.983987,-0.411251,0.360599,-0.406084,-0.766698,-0.755648,-0.057384,-0.584284,-0.373259,-1.090235,-0.708473,-1.026548,-1.129351,-0.814798,-1.03061,-1.311121,0.01902,-0.507257,1.246466,-0.052337,1.191334,-0.288894,-0.164733,-0.490098,-0.654927,-0.109384,Disco
-0.72743,-0.672875,-0.534617,-0.837657,-0.477014,-0.908224,-0.108325,-0.721966,-0.369081,-0.700369,0.203711,-0.057062,1.059096,0.703604,0.684451,0.942451,0.549771,0.781375,-0.257777,-0.3031,2.272876,-1.000617,0.839114,-0.482611,0.991236,-0.635483,0.898325,-0.311732,1.199927,-1.061126,0.686946,-0.707305,-0.29683,0.365474,0.215988,-0.01593,1.166182,-0.502131,1.474711,-0.110795,2.677439,1.318384,-0.164614,-0.470072,-0.161572,-0.434704,0.04048,-0.483785,0.890618,-0.329125,1.13415,-0.751216,0.330976,-0.923912,0.401461,0.073572,0.584002,-0.505116,1.369363,0.888194,-0.809064,-0.647336,-1.114163,-0.79207,-1.102528,-0.850518,-0.9863,-0.66369,-1.280621,-1.102533,-0.601157,-0.67499,0.804825,1.220691,0.627609,-0.161633,0.095712,-0.695625,-0.952691,0.685773,-1.370915,-0.861463,-1.26978,-0.912152,-1.185948,-0.932305,-1.028889,-0.575077,-1.319617,-1.21356,-0.50368,-0.487557,0.998102,0.67135,0.774083,0.081869,0.146031,-0.664065,-0.946752,1.362888,Disco
1.111803,0.281176,1.203213,0.599589,1.872806,2.082453,0.327553,-0.162384,0.7115,0.418662,1.977535,1.310774,2.399211,1.649267,1.721491,0.83815,1.286325,0.63264,1.388828,1.13152,-0.48895,-0.996526,-0.032841,-0.683422,0.58182,0.330464,1.461366,-0.607742,0.985622,0.165614,0.381477,-0.559694,0.032165,-0.267758,0.198944,-0.618309,0.732391,-0.572924,1.26177,-0.091196,-0.880172,-1.008975,0.252451,-0.109295,-0.117935,-0.017015,0.235801,-5E-05,0.858763,0.066888,0.754624,0.173227,0.141767,0.036909,0.505638,-0.650371,0.717728,-1.061834,0.714185,0.337621,-0.262905,-0.462916,-0.707732,-0.675652,-0.853934,-0.728213,-1.235481,-0.944209,-1.190096,-1.082174,-0.262908,-0.874177,0.802163,0.24787,0.762631,-0.749622,0.498144,-0.268786,-1.05647,-1.08005,-0.012863,-0.683505,-0.619835,-0.910298,-0.845288,-0.770529,-1.367478,-1.175446,-1.207057,-1.185319,-0.105325,-0.996386,0.883618,-0.504335,0.814414,-0.688502,-0.317173,-0.397876,-0.972721,-0.233623,Disco
-0.5596,-0.641737,-0.1113,-0.313913,1.690507,0.300941,1.044906,1.419481,0.81936,1.206626,1.143776,0.484006,0.463313,0.072068,0.61322,0.190212,1.43192,0.852,0.705566,0.071093,1.766963,-1.123036,0.54032,-0.760029,-0.329934,-1.097554,0.490705,0.170857,0.833627,0.196397,0.161516,-0.10525,1.063885,-0.69857,1.249191,-1.209401,0.797897,-0.674629,1.07461,0.063171,1.382995,-0.436857,0.139324,-0.365676,-0.588001,-0.401959,-0.526197,0.07256,1.176239,-0.15874,-0.279504,0.818573,0.194292,0.046388,1.179443,0.108244,0.823114,-1.025069,0.816844,1.026411,-0.818453,-0.662219,-1.104022,-0.855915,-0.580314,-0.845515,-0.994639,-0.641698,-1.157268,-0.568674,-0.890073,-0.654349,-0.615629,-0.794014,-0.336331,-0.967263,0.399089,-0.73646,-1.378118,-0.315331,-1.296272,-0.889672,-1.172102,-1.128537,-0.352076,-1.108686,-0.993457,-0.520226,-1.185702,-0.366734,-0.763179,-0.416959,-0.46578,-0.196469,-0.432605,-0.783592,-0.186036,-0.217228,-1.432234,0.890006,Disco
1.212869,0.976235,0.884618,1.374272,0.015941,-0.148809,-0.092045,0.08081,0.448763,0.810008,1.161073,1.343061,1.599561,2.122466,0.602632,0.806584,0.517894,0.202104,0.569726,0.86722,-0.868487,-0.838944,-0.442992,-0.997678,0.884465,-0.528626,1.216108,-0.32015,0.753791,0.665979,0.326454,0.185068,-0.014288,-0.084838,0.189002,0.318664,0.709118,-0.016682,0.888312,0.131441,-0.986629,-1.051044,-0.336298,-0.329068,0.467388,0.124801,0.185783,-0.154488,0.752815,-0.118346,1.13706,0.14635,-0.008548,0.040962,0.319184,0.216335,0.619673,-0.737901,0.494186,0.432276,0.005729,-0.287362,-0.293608,-0.531396,-0.992894,-0.832256,-1.10442,-0.813899,-0.964724,-0.843274,-0.310399,-0.427299,0.657469,0.698187,0.188192,-0.301857,0.348797,-0.122635,-0.852859,-0.203578,0.388967,-0.390198,-0.065506,-0.749772,-1.016753,-1.035514,-1.184416,-0.936311,-0.949675,-0.711336,-0.205691,-0.292743,0.816969,-0.079196,0.359927,-0.011779,-0.380589,-0.158513,-0.772653,0.474191,Disco
-0.043504,-0.203601,-0.013152,0.175229,0.988691,-0.039902,1.101819,0.187985,0.347463,-0.410488,0.098386,-0.172045,0.33052,-0.094021,1.096322,0.458186,1.585694,0.838624,0.493341,0.020879,0.794834,-0.141143,0.689776,-0.087036,0.032877,-0.658459,0.433855,-1.030753,0.966177,-1.340006,1.07258,0.049156,1.163069,-0.821437,0.977431,-1.366322,1.090024,-1.234442,1.57418,0.257855,0.200273,0.660003,-0.195162,-0.226226,-0.217561,-0.537761,-0.630227,-0.355384,0.251361,-0.569703,-0.61652,-0.190197,1.060136,-0.478003,1.30766,-0.848506,0.991183,-0.861329,1.723434,1.489892,-0.759708,-0.564928,-1.150966,-0.69442,-0.776085,-0.63414,-0.903212,-0.747216,-1.298792,-1.146933,-1.901863,-1.556816,-0.892643,-1.067513,0.433684,-0.719499,0.328016,-1.029492,-1.714211,-1.014105,-1.085512,-0.563514,-1.289289,-0.627563,-0.65495,-0.612929,-0.826732,-0.753146,-1.279162,-1.229039,-1.969369,-1.094688,-0.702697,-0.229649,0.206901,-0.528443,-0.163878,-0.864051,-1.886724,0.545022,Disco
-0.387089,-0.240963,0.608654,0.372545,0.991752,-0.025093,-0.054899,-0.805765,0.309458,-0.774153,0.721315,-0.408937,1.133675,0.334252,1.396798,0.471833,1.186388,0.308247,0.715536,0.059368,1.488873,-0.711657,0.186485,-0.647845,0.19404,-0.967585,1.217044,-0.485562,0.744055,-1.197653,0.388055,-0.784293,0.457106,-0.562588,0.006183,-0.529563,0.630645,-0.841554,1.560177,-0.339778,2.137212,-0.041568,0.065719,-0.206417,-0.548393,-0.474841,-0.253562,-0.260294,0.37254,-0.597277,-0.454515,-1.14937,0.639721,-1.036989,0.16681,-0.814729,0.821837,-1.104488,0.922315,0.120513,-0.769428,-0.646512,-0.903497,-0.814574,-0.825995,-0.878352,-1.338946,-0.991903,-1.167924,-1.220119,-0.92128,-1.501703,0.059414,-1.669503,0.896329,-0.883682,0.743115,-0.496561,-1.339823,-1.008137,-1.167384,-0.925816,-0.883613,-1.108034,-0.733913,-1.140023,-1.501073,-1.266365,-1.114569,-1.567753,-0.73297,-1.780875,0.296245,-1.721665,1.07029,-0.976656,-0.297493,-0.475097,-1.319451,-0.232759,Disco
-0.500854,-0.396417,1.013418,0.946093,0.459841,-0.096827,2.160847,1.54738,1.630301,0.266203,1.214701,0.463932,0.077571,0.180191,0.073639,0.39548,0.788442,0.942495,1.499349,0.490079,1.461873,-0.843087,-0.536034,-0.616794,0.329976,-0.172864,-0.230642,-0.607497,-0.152168,-1.042604,-0.297539,-0.237119,0.833976,-0.146962,0.824439,0.357803,1.423776,-0.907123,0.378826,0.326219,0.393535,-0.611712,-0.434287,-0.353574,-0.340012,-0.499206,0.059234,-0.3869,0.130182,-0.431013,-0.808474,-0.818906,0.568462,0.175318,0.160001,0.338877,0.954233,-0.136614,0.259949,0.281812,-0.747035,-0.618942,-0.387907,-0.507713,-0.882607,-0.643177,-0.047326,-0.015803,0.192205,-0.443094,-0.189769,-0.129681,-1.2489,-1.352669,-0.91955,-0.669601,-0.4099,-0.58708,-0.847576,1.273997,-0.98571,-0.782457,-0.101361,-0.613883,-0.784235,-0.535232,0.181948,0.026119,0.459568,-0.526292,0.033784,-0.049429,-1.170491,-0.145688,-0.907235,-0.546032,-0.97372,-1.239356,-0.797514,1.691485,Disco
0.426768,-0.291517,1.310817,0.465339,0.873461,0.089935,0.449721,-0.136439,1.206099,0.335177,0.97996,0.73478,1.517598,1.116484,0.771663,0.413257,0.687157,0.398311,1.347714,0.781443,-0.178867,-0.955409,-0.555994,-1.20576,0.209498,-0.92756,0.687666,-1.165682,0.317057,-0.733723,0.38742,-0.156002,0.200954,0.002567,0.516291,0.073453,0.919009,-0.636142,0.66023,0.243109,-0.431035,-0.560122,-0.736775,-0.69428,-0.468308,-0.509768,-0.298228,-0.435241,0.241142,-0.502231,-0.276394,-0.494372,0.679185,-0.362391,0.205737,-0.165184,0.568492,-0.355125,0.16405,0.042225,-0.462958,-0.579745,-0.284081,-0.781953,-0.567583,-0.768361,-0.750725,-0.769626,-0.387807,-0.750032,-0.218734,-0.30722,0.495704,-0.025631,-0.033891,-0.41881,0.025492,-0.174249,-0.675116,0.509142,-0.328209,-0.860244,-0.037842,-1.20028,-0.412368,-1.038016,-0.672699,-0.922959,-0.211996,-0.811023,-0.134839,-0.253879,0.507233,-0.150268,0.049411,-0.109205,-0.594529,-0.873508,-0.59925,0.915029,Disco
-0.649813,-0.586992,-0.316626,-0.36165,0.041773,-0.045286,0.141773,-0.71658,0.194033,-0.483663,-0.026237,-0.275512,-0.157731,-0.294916,-0.201832,0.058977,0.031722,0.206985,-0.167036,0.332467,1.497238,-0.977314,-0.536759,-1.104372,0.131661,-1.186586,0.09247,-0.729186,0.063,-0.946861,0.442077,-0.740853,0.615006,-0.476391,0.843918,-0.505989,1.411647,-0.82144,0.845493,0.035312,1.399753,0.950077,-0.027466,-0.405921,-0.12908,-0.442325,0.04738,-0.44738,-0.168138,-0.081386,-0.041241,-0.295599,0.247762,-0.426311,0.293145,-0.106866,0.808264,-0.284303,0.795333,1.280241,-0.753882,-0.645401,-0.499724,-0.536082,-0.595888,-0.731897,-0.145427,-0.15292,0.153927,-0.204865,-0.144634,0.03043,-0.05589,0.352712,-0.058923,-0.041847,-0.29826,-0.569374,-0.797589,1.305045,-1.038992,-0.927859,-0.219292,-0.736683,-0.401422,-0.954236,0.003815,-0.015989,0.293806,0.01928,-0.049367,0.432475,0.021616,0.317598,-0.079766,-0.049814,-0.64935,-0.991827,-0.816978,2.038063,Disco
-0.341197,-0.183685,-0.495334,-0.555917,-0.407739,-0.750356,-0.009312,-0.150022,0.911137,0.116829,1.536362,1.057301,0.443046,0.449407,0.28718,0.574187,0.84413,0.437814,-0.005239,-0.14181,1.065798,0.713307,0.343736,-0.636679,0.41922,-0.791072,0.968744,0.246045,0.389661,-0.395798,-0.116208,0.050188,-0.030279,1.022348,0.434722,0.316934,0.787534,-1.026853,1.281947,-0.268288,0.577916,0.22692,-0.17522,-0.534871,-0.260123,-0.309458,0.236155,-0.179846,-0.328491,-0.270342,0.535498,0.250837,-1.057643,0.472437,1.18966,0.845733,0.948076,-1.19573,1.175448,0.521781,-0.709724,-0.601436,-1.020323,-0.831139,-1.021111,-0.812911,-1.064904,-0.68888,-0.673375,-0.605031,-0.59454,-0.62832,-0.998098,-0.237425,0.019514,0.896519,0.58619,-0.825679,-1.446515,-0.778666,-0.91069,-0.660296,-1.033638,-1.100979,-0.989686,-0.976715,-1.085594,-0.561662,-0.555487,-0.395445,-0.404319,-0.374187,-0.628834,0.615339,-0.092327,1.356272,-0.406267,-0.413501,-1.483378,0.367798,Disco
-0.529471,-0.570104,-0.173531,-0.609544,0.497559,0.103607,-0.376213,-0.507771,0.056576,-0.196307,1.417317,1.530137,1.12758,1.573204,-0.16519,-0.011023,0.02013,0.653473,0.242835,-0.027549,1.309073,0.084535,0.152108,-0.275939,0.1589,-0.207692,0.849612,0.537478,0.446269,-0.41032,0.172701,-0.781884,-0.188523,-0.575099,0.24054,-0.283715,1.126699,1.984242,0.20729,0.760853,0.361104,0.392581,-0.545783,-0.686598,-0.488376,-0.503037,-0.539289,-0.310576,0.688725,-0.31317,1.774873,-0.583316,-1.323635,-1.12334,-0.718234,1.0089,-0.28689,2.267556,0.218571,0.363454,-0.680343,-0.628851,-0.72276,-0.637584,-0.326209,-0.223721,-0.516573,0.277289,0.273496,0.738041,1.032798,1.12958,0.929313,1.833533,-0.015851,0.67897,-0.647355,-0.449823,0.020474,1.957329,-0.822153,-0.846422,-0.590668,-0.730957,-0.182931,-0.00165,-0.549417,0.63731,0.22355,0.952654,0.952463,1.211346,1.126974,1.047123,0.099287,0.468823,-0.081025,-0.029931,0.052165,1.976059,Disco
